產品編號,區域編號,訂購日期,銷售數量,單價,銷售金額,銷售成本
234,259,2021/7/13,400,$300,"$120,000","$84,000 "
488,259,2021/7/13,9,$324,"$2,916","$2,041 "
490,266,2021/7/13,6,$324,"$1,944","$1,361 "
234,266,2021/7/13,5,$300,"$1,500","$1,050 "
488,266,2021/7/13,4,$324,"$1,296",$907 
447,2,2021/7/13,12,$150,"$1,800","$1,260 "
448,2,2021/7/13,5,$120,$600,$420 
562,273,2021/7/14,50,"$9,536","$476,800","$333,760 "
488,7,2021/7/14,14,$324,"$4,536","$3,175 "
231,8,2021/7/14,12,$300,"$3,600","$2,520 "
234,9,2021/7/14,5,$290,"$1,450","$1,015 "
490,9,2021/7/14,5,$324,"$1,620","$1,134 "
490,9,2021/7/14,11,$297,"$3,267","$2,287 "
231,9,2021/7/14,9,$300,"$2,700","$1,890 "
488,9,2021/7/14,19,$324,"$6,156","$4,309 "
234,6,2021/7/14,450,$300,"$135,000","$94,500 "
447,271,2021/7/14,12,$150,"$1,800","$1,260 "
448,271,2021/7/14,7,$120,$840,$588 
573,136,2021/7/15,16,"$13,828","$221,248","$154,874 "
574,136,2021/7/15,10,"$14,304","$143,040","$100,128 "
561,136,2021/7/15,13,"$9,536","$123,968","$86,778 "
562,136,2021/7/15,11,"$9,536","$104,896","$73,427 "
490,136,2021/7/15,5,$324,"$1,620","$1,134 "
490,268,2021/7/15,16,$313,"$5,008","$3,506 "
234,268,2021/7/15,15,$290,"$4,350","$3,045 "
231,268,2021/7/15,16,$290,"$4,640","$3,248 "
488,268,2021/7/15,7,$324,"$2,268","$1,588 "
448,123,2021/7/15,250,$120,"$30,000","$21,000 "
447,123,2021/7/15,400,$150,"$60,000","$42,000 "
573,262,2021/7/16,19,"$13,112","$249,128","$174,390 "
561,262,2021/7/16,19,"$9,536","$181,184","$126,829 "
574,262,2021/7/16,9,"$14,304","$128,736","$90,115 "
562,262,2021/7/16,7,"$9,536","$66,752","$46,726 "
490,262,2021/7/16,14,$313,"$4,382","$3,067 "
488,262,2021/7/16,15,$313,"$4,695","$3,287 "
234,262,2021/7/16,12,$300,"$3,600","$2,520 "
231,262,2021/7/16,6,$300,"$1,800","$1,260 "
448,112,2021/7/16,300,$120,"$36,000","$25,200 "
447,112,2021/7/16,300,$150,"$45,000","$31,500 "
561,281,2021/7/17,4,"$9,536","$38,144","$26,701 "
488,115,2021/7/17,4,$324,"$1,296",$907 
231,115,2021/7/17,4,$300,"$1,200",$840 
488,281,2021/7/17,6,$324,"$1,944","$1,361 "
448,138,2021/7/17,300,$120,"$36,000","$25,200 "
447,138,2021/7/17,500,$150,"$75,000","$52,500 "
448,258,2021/7/17,500,$120,"$60,000","$42,000 "
447,258,2021/7/17,400,$150,"$60,000","$42,000 "
561,292,2021/7/19,10,"$9,536","$95,360","$66,752 "
562,292,2021/7/19,7,"$9,536","$66,752","$46,726 "
234,7,2021/7/19,17,$290,"$4,930","$3,451 "
488,7,2021/7/19,14,$313,"$4,382","$3,067 "
231,7,2021/7/19,14,$290,"$4,060","$2,842 "
490,7,2021/7/19,12,$324,"$3,888","$2,722 "
488,258,2021/7/20,15,$313,"$4,695","$3,287 "
234,258,2021/7/20,23,$275,"$6,325","$4,428 "
490,258,2021/7/20,16,$313,"$5,008","$3,506 "
231,258,2021/7/20,7,$300,"$2,100","$1,470 "
574,8,2021/7/21,4,"$14,304","$57,216","$40,051 "
561,9,2021/7/21,4,"$9,536","$38,144","$26,701 "
573,7,2021/7/21,2,"$14,304","$28,608","$20,026 "
231,112,2021/7/21,13,$300,"$3,900","$2,730 "
490,112,2021/7/21,19,$297,"$5,643","$3,950 "
234,112,2021/7/21,17,$290,"$4,930","$3,451 "
488,112,2021/7/21,7,$324,"$2,268","$1,588 "
490,117,2021/7/21,8,$324,"$2,592","$1,814 "
234,117,2021/7/21,7,$300,"$2,100","$1,470 "
231,284,2021/7/21,8,$300,"$2,400","$1,680 "
488,284,2021/7/21,7,$324,"$2,268","$1,588 "
573,9,2021/7/21,1,"$14,304","$14,304","$10,013 "
574,9,2021/7/21,1,"$14,304","$14,304","$10,013 "
562,5,2021/7/21,1,"$9,536","$9,536","$6,675 "
561,6,2021/7/21,1,"$9,536","$9,536","$6,675 "
573,263,2021/7/22,7,"$14,304","$100,128","$70,090 "
574,263,2021/7/22,5,"$14,304","$71,520","$50,064 "
573,287,2021/7/22,4,"$14,304","$57,216","$40,051 "
561,287,2021/7/22,5,"$9,536","$47,680","$33,376 "
561,263,2021/7/22,4,"$9,536","$38,144","$26,701 "
234,12,2021/7/22,550,$300,"$165,000","$115,500 "
488,12,2021/7/22,16,$324,"$5,184","$3,629 "
231,12,2021/7/22,11,$290,"$3,190","$2,233 "
490,12,2021/7/22,9,$313,"$2,817","$1,972 "
488,138,2021/7/22,16,$324,"$5,184","$3,629 "
231,138,2021/7/22,6,$300,"$1,800","$1,260 "
448,7,2021/7/22,4,$120,$480,$336 
234,138,2021/7/23,13,$300,"$3,900","$2,730 "
488,138,2021/7/23,15,$313,"$4,695","$3,287 "
231,138,2021/7/23,17,$290,"$4,930","$3,451 "
490,138,2021/7/23,13,$324,"$4,212","$2,948 "
490,285,2021/7/24,20,$297,"$5,940","$4,158 "
234,285,2021/7/24,12,$300,"$3,600","$2,520 "
488,285,2021/7/24,12,$324,"$3,888","$2,722 "
231,285,2021/7/24,13,$300,"$3,900","$2,730 "
573,274,2021/7/25,4,"$14,304","$57,216","$40,051 "
234,7,2021/7/25,17,$290,"$4,930","$3,451 "
490,7,2021/7/25,15,$313,"$4,695","$3,287 "
488,7,2021/7/25,12,$324,"$3,888","$2,722 "
231,7,2021/7/25,8,$300,"$2,400","$1,680 "
231,274,2021/7/25,250,$300,"$75,000","$52,500 "
488,274,2021/7/25,300,$324,"$97,200","$68,040 "
447,7,2021/7/25,4,$150,$600,$420 
448,7,2021/7/25,4,$120,$480,$336 
448,12,2021/7/27,16,$120,"$1,920","$1,344 "
447,12,2021/7/27,9,$150,"$1,350",$945 
490,123,2021/7/27,400,$324,"$129,600","$90,720 "
488,123,2021/7/27,250,$313,"$78,250","$54,775 "
234,123,2021/7/27,8,$290,"$2,320","$1,624 "
231,123,2021/7/27,16,$300,"$4,800","$3,360 "
561,7,2021/7/27,1,"$9,536","$9,536","$6,675 "
573,276,2021/7/28,21,"$13,828","$290,388","$203,272 "
574,276,2021/7/28,10,"$14,304","$143,040","$100,128 "
562,276,2021/7/28,14,"$9,536","$133,504","$93,453 "
561,276,2021/7/28,5,"$9,536","$47,680","$33,376 "
231,7,2021/7/28,11,$300,"$3,300","$2,310 "
488,126,2021/7/28,4,$324,"$1,296",$907 
231,126,2021/7/28,4,$300,"$1,200",$840 
490,276,2021/7/28,14,$324,"$4,536","$3,175 "
231,276,2021/7/28,13,$290,"$3,770","$2,639 "
488,276,2021/7/28,7,$324,"$2,268","$1,588 "
234,276,2021/7/28,4,$275,"$1,100",$770 
574,122,2021/7/29,5,"$14,304","$71,520","$50,064 "
562,122,2021/7/29,6,"$9,536","$57,216","$40,051 "
573,122,2021/7/29,4,"$14,304","$57,216","$40,051 "
561,122,2021/7/29,4,"$9,536","$38,144","$26,701 "
231,277,2021/7/29,5,$300,"$1,500","$1,050 "
488,277,2021/7/29,4,$324,"$1,296",$907 
234,277,2021/7/29,5,$300,"$1,500","$1,050 "
490,277,2021/7/29,6,$324,"$1,944","$1,361 "
234,293,2021/7/29,6,$300,"$1,800","$1,260 "
231,293,2021/7/29,6,$300,"$1,800","$1,260 "
490,293,2021/7/29,9,$324,"$2,916","$2,041 "
488,293,2021/7/29,7,$324,"$2,268","$1,588 "
573,115,2021/7/30,4,"$14,304","$57,216","$40,051 "
562,268,2021/7/30,6,"$9,536","$57,216","$40,051 "
573,268,2021/7/30,4,"$14,304","$57,216","$40,051 "
561,268,2021/7/30,6,"$9,536","$57,216","$40,051 "
234,3,2021/7/30,23,$275,"$6,325","$4,428 "
231,3,2021/7/30,20,$275,"$5,500","$3,850 "
490,3,2021/7/30,10,$324,"$3,240","$2,268 "
488,10,2021/7/30,7,$324,"$2,268","$1,588 "
488,3,2021/7/30,6,$324,"$1,944","$1,361 "
231,10,2021/7/30,5,$300,"$1,500","$1,050 "
490,139,2021/7/30,10,$324,"$3,240","$2,268 "
234,139,2021/7/30,7,$300,"$2,100","$1,470 "
231,268,2021/7/30,8,$300,"$2,400","$1,680 "
234,268,2021/7/30,10,$300,"$3,000","$2,100 "
488,268,2021/7/30,5,$324,"$1,620","$1,134 "
490,268,2021/7/30,12,$324,"$3,888","$2,722 "
573,294,2021/7/31,6,"$14,304","$85,824","$60,077 "
573,284,2021/7/31,4,"$14,304","$57,216","$40,051 "
574,284,2021/7/31,4,"$14,304","$57,216","$40,051 "
561,294,2021/7/31,5,"$9,536","$47,680","$33,376 "
562,284,2021/7/31,4,"$9,536","$38,144","$26,701 "
561,284,2021/7/31,4,"$9,536","$38,144","$26,701 "
490,258,2021/7/31,6,$324,"$1,944","$1,361 "
231,284,2021/7/31,8,$300,"$2,400","$1,680 "
488,284,2021/7/31,8,$324,"$2,592","$1,814 "
490,284,2021/7/31,6,$324,"$1,944","$1,361 "
234,284,2021/7/31,5,$300,"$1,500","$1,050 "
234,287,2021/7/31,6,$300,"$1,800","$1,260 "
490,287,2021/7/31,7,$324,"$2,268","$1,588 "
448,258,2021/7/31,200,$120,"$24,000","$16,800 "
447,258,2021/7/31,400,$150,"$60,000","$42,000 "
574,280,2021/8/1,11,"$14,304","$157,344","$110,141 "
562,280,2021/8/1,11,"$9,536","$104,896","$73,427 "
231,9,2021/8/1,9,$300,"$2,700","$1,890 "
447,12,2021/8/1,8,$150,"$1,200",$840 
231,117,2021/8/1,350,$300,"$105,000","$73,500 "
490,276,2021/8/1,300,$324,"$97,200","$68,040 "
488,276,2021/8/1,4,$324,"$1,296",$907 
231,276,2021/8/1,4,$300,"$1,200",$840 
234,276,2021/8/1,11,$300,"$3,300","$2,310 "
448,12,2021/8/1,4,$120,$480,$336 
490,292,2021/8/2,5,$324,"$1,620","$1,134 "
234,292,2021/8/2,250,$300,"$75,000","$52,500 "
447,4,2021/8/2,250,$150,"$37,500","$26,250 "
448,4,2021/8/2,6,$120,$720,$504 
573,114,2021/8/3,30,"$14,304","$429,120","$300,384 "
234,5,2021/8/3,26,$275,"$7,150","$5,005 "
488,5,2021/8/3,16,$313,"$5,008","$3,506 "
231,5,2021/8/3,11,$300,"$3,300","$2,310 "
490,5,2021/8/3,10,$324,"$3,240","$2,268 "
488,114,2021/8/3,4,$324,"$1,296",$907 
231,114,2021/8/3,300,$300,"$90,000","$63,000 "
448,287,2021/8/3,4,$120,$480,$336 
447,287,2021/8/3,250,$150,"$37,500","$26,250 "
448,9,2021/8/3,300,$120,"$36,000","$25,200 "
447,9,2021/8/3,5,$150,$750,$525 
573,134,2021/8/4,6,"$14,304","$85,824","$60,077 "
574,134,2021/8/4,6,"$14,304","$85,824","$60,077 "
234,258,2021/8/4,5,$300,"$1,500","$1,050 "
490,258,2021/8/4,7,$324,"$2,268","$1,588 "
573,126,2021/8/5,5,"$14,304","$71,520","$50,064 "
574,126,2021/8/5,5,"$14,304","$71,520","$50,064 "
562,126,2021/8/5,6,"$9,536","$57,216","$40,051 "
561,126,2021/8/5,4,"$9,536","$38,144","$26,701 "
234,119,2021/8/5,5,$300,"$1,500","$1,050 "
490,119,2021/8/5,6,$324,"$1,944","$1,361 "
573,1,2021/8/6,2,"$14,304","$28,608","$20,026 "
234,4,2021/8/6,22,$275,"$6,050","$4,235 "
490,4,2021/8/6,15,$313,"$4,695","$3,287 "
231,3,2021/8/6,16,$290,"$4,640","$3,248 "
488,4,2021/8/6,12,$324,"$3,888","$2,722 "
490,5,2021/8/6,12,$324,"$3,888","$2,722 "
234,6,2021/8/6,11,$300,"$3,300","$2,310 "
488,4,2021/8/6,9,$324,"$2,916","$2,041 "
231,4,2021/8/6,7,$300,"$2,100","$1,470 "
574,1,2021/8/6,1,"$14,304","$14,304","$10,013 "
490,8,2021/8/7,7,$324,"$2,268","$1,588 "
234,8,2021/8/7,4,$300,"$1,200",$840 
234,125,2021/8/7,9,$300,"$2,700","$1,890 "
231,257,2021/8/7,17,$300,"$5,100","$3,570 "
234,257,2021/8/7,9,$290,"$2,610","$1,827 "
488,257,2021/8/7,14,$324,"$4,536","$3,175 "
490,257,2021/8/7,6,$313,"$1,878","$1,315 "
231,270,2021/8/7,8,$300,"$2,400","$1,680 "
234,272,2021/8/7,6,$300,"$1,800","$1,260 "
234,286,2021/8/7,4,$300,"$1,200",$840 
490,286,2021/8/7,4,$324,"$1,296",$907 
490,10,2021/8/8,12,$313,"$3,756","$2,629 "
488,10,2021/8/8,6,$324,"$1,944","$1,361 "
231,10,2021/8/8,6,$300,"$1,800","$1,260 "
234,10,2021/8/8,300,$300,"$90,000","$63,000 "
490,272,2021/8/8,350,$324,"$113,400","$79,380 "
234,272,2021/8/8,15,$300,"$4,500","$3,150 "
448,120,2021/8/8,13,$120,"$1,560","$1,092 "
447,120,2021/8/8,12,$150,"$1,800","$1,260 "
447,3,2021/8/9,250,$150,"$37,500","$26,250 "
448,3,2021/8/9,450,$120,"$54,000","$37,800 "
573,140,2021/8/10,15,"$14,304","$214,560","$150,192 "
574,263,2021/8/10,11,"$14,304","$157,344","$110,141 "
561,263,2021/8/10,13,"$9,536","$123,968","$86,778 "
561,140,2021/8/10,11,"$9,536","$104,896","$73,427 "
574,140,2021/8/10,6,"$14,304","$85,824","$60,077 "
448,5,2021/8/10,13,$120,"$1,560","$1,092 "
234,140,2021/8/10,200,$290,"$58,000","$40,600 "
488,140,2021/8/10,450,$313,"$140,850","$98,595 "
231,140,2021/8/10,14,$300,"$4,200","$2,940 "
490,140,2021/8/10,7,$313,"$2,191","$1,534 "
447,5,2021/8/10,14,$150,"$2,100","$1,470 "
234,285,2021/8/11,9,$300,"$2,700","$1,890 "
488,285,2021/8/11,7,$324,"$2,268","$1,588 "
490,285,2021/8/11,5,$324,"$1,620","$1,134 "
231,285,2021/8/11,8,$300,"$2,400","$1,680 "
234,260,2021/8/12,4,$300,"$1,200",$840 
490,260,2021/8/12,7,$324,"$2,268","$1,588 "
488,265,2021/8/12,4,$324,"$1,296",$907 
231,265,2021/8/12,5,$300,"$1,500","$1,050 "
234,287,2021/8/12,8,$300,"$2,400","$1,680 "
488,287,2021/8/12,5,$324,"$1,620","$1,134 "
234,291,2021/8/12,10,$300,"$3,000","$2,100 "
231,291,2021/8/12,9,$300,"$2,700","$1,890 "
490,291,2021/8/12,7,$324,"$2,268","$1,588 "
488,291,2021/8/12,10,$324,"$3,240","$2,268 "
561,263,2021/8/13,5,"$9,536","$47,680","$33,376 "
231,136,2021/8/13,10,$300,"$3,000","$2,100 "
488,136,2021/8/13,8,$324,"$2,592","$1,814 "
490,136,2021/8/13,9,$324,"$2,916","$2,041 "
234,136,2021/8/13,10,$300,"$3,000","$2,100 "
231,257,2021/8/13,11,$300,"$3,300","$2,310 "
490,257,2021/8/13,15,$313,"$4,695","$3,287 "
488,257,2021/8/13,16,$313,"$5,008","$3,506 "
234,257,2021/8/13,19,$275,"$5,225","$3,658 "
234,257,2021/8/13,12,$300,"$3,600","$2,520 "
490,257,2021/8/13,8,$324,"$2,592","$1,814 "
488,257,2021/8/13,10,$324,"$3,240","$2,268 "
231,257,2021/8/13,7,$300,"$2,100","$1,470 "
234,263,2021/8/13,6,$300,"$1,800","$1,260 "
231,263,2021/8/13,7,$300,"$2,100","$1,470 "
488,263,2021/8/13,8,$324,"$2,592","$1,814 "
490,263,2021/8/13,6,$324,"$1,944","$1,361 "
490,275,2021/8/13,7,$324,"$2,268","$1,588 "
447,257,2021/8/13,300,$150,"$45,000","$31,500 "
448,257,2021/8/13,200,$120,"$24,000","$16,800 "
447,4,2021/8/14,10,$150,"$1,500","$1,050 "
448,4,2021/8/14,9,$120,"$1,080",$756 
234,126,2021/8/14,400,$300,"$120,000","$84,000 "
490,126,2021/8/14,350,$324,"$113,400","$79,380 "
234,264,2021/8/14,9,$300,"$2,700","$1,890 "
490,264,2021/8/14,8,$324,"$2,592","$1,814 "
490,271,2021/8/14,11,$324,"$3,564","$2,495 "
234,271,2021/8/14,8,$300,"$2,400","$1,680 "
573,282,2021/8/15,6,"$14,304","$85,824","$60,077 "
561,282,2021/8/15,4,"$9,536","$38,144","$26,701 "
234,282,2021/8/15,10,$300,"$3,000","$2,100 "
488,282,2021/8/15,7,$324,"$2,268","$1,588 "
490,282,2021/8/15,5,$324,"$1,620","$1,134 "
573,263,2021/8/16,4,"$14,304","$57,216","$40,051 "
562,263,2021/8/16,5,"$9,536","$47,680","$33,376 "
234,7,2021/8/16,5,$300,"$1,500","$1,050 "
488,7,2021/8/16,9,$324,"$2,916","$2,041 "
490,7,2021/8/16,9,$324,"$2,916","$2,041 "
231,7,2021/8/16,8,$300,"$2,400","$1,680 "
231,117,2021/8/16,5,$300,"$1,500","$1,050 "
234,117,2021/8/16,20,$300,"$6,000","$4,200 "
488,117,2021/8/16,15,$324,"$4,860","$3,402 "
490,117,2021/8/16,17,$324,"$5,508","$3,856 "
234,263,2021/8/16,7,$275,"$1,925","$1,348 "
231,263,2021/8/16,12,$290,"$3,480","$2,436 "
488,263,2021/8/16,5,$313,"$1,565","$1,096 "
490,263,2021/8/16,7,$324,"$2,268","$1,588 "
488,273,2021/8/16,5,$324,"$1,620","$1,134 "
234,273,2021/8/16,13,$300,"$3,900","$2,730 "
231,273,2021/8/16,8,$300,"$2,400","$1,680 "
490,273,2021/8/16,8,$324,"$2,592","$1,814 "
573,262,2021/8/17,4,"$14,304","$57,216","$40,051 "
561,262,2021/8/17,6,"$9,536","$57,216","$40,051 "
561,276,2021/8/17,4,"$9,536","$38,144","$26,701 "
488,262,2021/8/17,7,$324,"$2,268","$1,588 "
490,262,2021/8/17,9,$324,"$2,916","$2,041 "
234,262,2021/8/17,15,$290,"$4,350","$3,045 "
234,9,2021/8/18,11,$300,"$3,300","$2,310 "
490,9,2021/8/18,350,$324,"$113,400","$79,380 "
448,1,2021/8/18,350,$120,"$42,000","$29,400 "
490,116,2021/8/18,16,$313,"$5,008","$3,506 "
488,116,2021/8/18,12,$324,"$3,888","$2,722 "
234,116,2021/8/18,21,$275,"$5,775","$4,043 "
231,116,2021/8/18,10,$300,"$3,000","$2,100 "
488,272,2021/8/18,9,$324,"$2,916","$2,041 "
231,272,2021/8/18,7,$300,"$2,100","$1,470 "
234,272,2021/8/18,8,$300,"$2,400","$1,680 "
490,272,2021/8/18,7,$324,"$2,268","$1,588 "
447,12,2021/8/18,6,$150,$900,$630 
573,114,2021/8/19,16,"$13,828","$221,248","$154,874 "
561,114,2021/8/19,9,"$9,536","$85,824","$60,077 "
562,114,2021/8/19,9,"$9,536","$85,824","$60,077 "
573,268,2021/8/19,6,"$14,304","$85,824","$60,077 "
574,114,2021/8/19,5,"$14,304","$71,520","$50,064 "
561,268,2021/8/19,4,"$9,536","$38,144","$26,701 "
490,114,2021/8/19,6,$324,"$1,944","$1,361 "
574,11,2021/8/20,5,"$14,304","$71,520","$50,064 "
561,11,2021/8/20,5,"$9,536","$47,680","$33,376 "
562,11,2021/8/20,4,"$9,536","$38,144","$26,701 "
573,11,2021/8/20,2,"$14,304","$28,608","$20,026 "
234,5,2021/8/20,5,$300,"$1,500","$1,050 "
490,6,2021/8/20,12,$324,"$3,888","$2,722 "
490,116,2021/8/20,10,$324,"$3,240","$2,268 "
231,116,2021/8/20,7,$300,"$2,100","$1,470 "
234,116,2021/8/20,7,$300,"$2,100","$1,470 "
488,116,2021/8/20,6,$324,"$1,944","$1,361 "
488,273,2021/8/20,3,$324,$972,$680 
231,273,2021/8/20,1,$300,$300,$210 
488,277,2021/8/21,5,$324,"$1,620","$1,134 "
447,113,2021/8/21,300,$150,"$45,000","$31,500 "
573,9,2021/8/22,8,"$14,304","$114,432","$80,102 "
574,11,2021/8/22,4,"$14,304","$57,216","$40,051 "
562,11,2021/8/22,4,"$9,536","$38,144","$26,701 "
562,8,2021/8/22,4,"$9,536","$38,144","$26,701 "
561,10,2021/8/22,4,"$9,536","$38,144","$26,701 "
573,11,2021/8/22,2,"$14,304","$28,608","$20,026 "
490,123,2021/8/22,9,$324,"$2,916","$2,041 "
231,123,2021/8/22,8,$300,"$2,400","$1,680 "
234,123,2021/8/22,5,$300,"$1,500","$1,050 "
488,123,2021/8/22,6,$324,"$1,944","$1,361 "
488,292,2021/8/22,5,$324,"$1,620","$1,134 "
490,292,2021/8/22,8,$324,"$2,592","$1,814 "
234,292,2021/8/22,350,$300,"$105,000","$73,500 "
231,292,2021/8/22,300,$300,"$90,000","$63,000 "
448,259,2021/8/22,4,$120,$480,$336 
447,259,2021/8/22,1,$150,$150,$105 
561,11,2021/8/22,2,"$9,536","$19,072","$13,350 "
234,282,2021/8/23,9,$300,"$2,700","$1,890 "
490,282,2021/8/23,9,$324,"$2,916","$2,041 "
231,282,2021/8/23,7,$300,"$2,100","$1,470 "
488,282,2021/8/23,7,$324,"$2,268","$1,588 "
490,283,2021/8/23,7,$324,"$2,268","$1,588 "
234,283,2021/8/23,5,$300,"$1,500","$1,050 "
447,116,2021/8/23,300,$150,"$45,000","$31,500 "
448,116,2021/8/23,350,$120,"$42,000","$29,400 "
574,265,2021/8/24,9,"$14,304","$128,736","$90,115 "
573,265,2021/8/24,7,"$14,304","$100,128","$70,090 "
573,134,2021/8/24,5,"$14,304","$71,520","$50,064 "
562,265,2021/8/24,7,"$9,536","$66,752","$46,726 "
561,134,2021/8/24,5,"$9,536","$47,680","$33,376 "
234,113,2021/8/24,13,$300,"$3,900","$2,730 "
490,113,2021/8/24,15,$313,"$4,695","$3,287 "
488,113,2021/8/24,9,$324,"$2,916","$2,041 "
231,113,2021/8/24,15,$290,"$4,350","$3,045 "
234,120,2021/8/24,12,$300,"$3,600","$2,520 "
490,120,2021/8/24,6,$324,"$1,944","$1,361 "
234,134,2021/8/24,8,$300,"$2,400","$1,680 "
234,140,2021/8/24,8,$300,"$2,400","$1,680 "
490,140,2021/8/24,6,$324,"$1,944","$1,361 "
231,262,2021/8/24,5,$300,"$1,500","$1,050 "
234,265,2021/8/24,18,$275,"$4,950","$3,465 "
231,265,2021/8/24,12,$300,"$3,600","$2,520 "
488,265,2021/8/24,10,$324,"$3,240","$2,268 "
490,265,2021/8/24,15,$313,"$4,695","$3,287 "
573,264,2021/8/25,9,"$14,304","$128,736","$90,115 "
574,264,2021/8/25,5,"$14,304","$71,520","$50,064 "
561,264,2021/8/25,6,"$9,536","$57,216","$40,051 "
562,264,2021/8/25,5,"$9,536","$47,680","$33,376 "
488,264,2021/8/25,11,$324,"$3,564","$2,495 "
490,264,2021/8/25,18,$297,"$5,346","$3,742 "
234,264,2021/8/25,9,$300,"$2,700","$1,890 "
231,264,2021/8/25,16,$290,"$4,640","$3,248 "
231,273,2021/8/25,7,$300,"$2,100","$1,470 "
234,273,2021/8/25,12,$300,"$3,600","$2,520 "
488,273,2021/8/25,9,$324,"$2,916","$2,041 "
490,273,2021/8/25,9,$324,"$2,916","$2,041 "
574,9,2021/8/26,10,"$14,304","$143,040","$100,128 "
574,124,2021/8/26,10,"$14,304","$143,040","$100,128 "
562,124,2021/8/26,10,"$9,536","$95,360","$66,752 "
562,8,2021/8/26,9,"$9,536","$85,824","$60,077 "
561,10,2021/8/26,9,"$9,536","$85,824","$60,077 "
573,124,2021/8/26,4,"$14,304","$57,216","$40,051 "
561,124,2021/8/26,6,"$9,536","$57,216","$40,051 "
573,7,2021/8/26,2,"$14,304","$28,608","$20,026 "
488,293,2021/8/26,7,$324,"$2,268","$1,588 "
490,293,2021/8/26,1,$324,$324,$227 
231,293,2021/8/26,1,$300,$300,$210 
234,293,2021/8/26,1,$300,$300,$210 
490,135,2021/8/27,5,$324,"$1,620","$1,134 "
234,135,2021/8/27,6,$300,"$1,800","$1,260 "
490,282,2021/8/27,8,$324,"$2,592","$1,814 "
488,282,2021/8/27,4,$324,"$1,296",$907 
234,282,2021/8/27,4,$300,"$1,200",$840 
231,282,2021/8/27,4,$300,"$1,200",$840 
573,282,2021/8/28,9,"$14,304","$128,736","$90,115 "
574,282,2021/8/28,5,"$14,304","$71,520","$50,064 "
573,260,2021/8/28,4,"$14,304","$57,216","$40,051 "
561,282,2021/8/28,6,"$9,536","$57,216","$40,051 "
561,260,2021/8/28,4,"$9,536","$38,144","$26,701 "
562,282,2021/8/28,4,"$9,536","$38,144","$26,701 "
231,260,2021/8/28,5,$300,"$1,500","$1,050 "
488,282,2021/8/28,5,$324,"$1,620","$1,134 "
562,10,2021/8/29,4,"$9,536","$38,144","$26,701 "
561,9,2021/8/29,2,"$9,536","$19,072","$13,350 "
573,7,2021/8/29,1,"$14,304","$14,304","$10,013 "
574,8,2021/8/29,1,"$14,304","$14,304","$10,013 "
234,10,2021/8/30,10,$300,"$3,000","$2,100 "
490,11,2021/8/30,9,$324,"$2,916","$2,041 "
488,12,2021/8/30,8,$324,"$2,592","$1,814 "
231,1,2021/8/30,8,$300,"$2,400","$1,680 "
573,291,2021/8/31,19,"$14,304","$271,776","$190,243 "
562,291,2021/8/31,21,"$9,536","$200,256","$140,179 "
561,291,2021/8/31,20,"$9,536","$190,720","$133,504 "
574,291,2021/8/31,7,"$14,304","$100,128","$70,090 "
573,123,2021/8/31,6,"$14,304","$85,824","$60,077 "
562,123,2021/8/31,7,"$9,536","$66,752","$46,726 "
490,6,2021/8/31,24,$297,"$7,128","$4,990 "
231,6,2021/8/31,9,$275,"$2,475","$1,733 "
488,6,2021/8/31,5,$313,"$1,565","$1,096 "
234,6,2021/8/31,8,$300,"$2,400","$1,680 "
488,123,2021/8/31,8,$324,"$2,592","$1,814 "
234,123,2021/8/31,7,$300,"$2,100","$1,470 "
490,123,2021/8/31,4,$324,"$1,296",$907 
231,123,2021/8/31,6,$300,"$1,800","$1,260 "
488,291,2021/8/31,5,$297,"$1,485","$1,040 "
231,291,2021/8/31,9,$300,"$2,700","$1,890 "
234,291,2021/8/31,19,$275,"$5,225","$3,658 "
490,291,2021/8/31,15,$297,"$4,455","$3,119 "
574,138,2021/9/1,12,"$14,304","$171,648","$120,154 "
561,138,2021/9/1,10,"$9,536","$95,360","$66,752 "
562,138,2021/9/1,5,"$9,536","$47,680","$33,376 "
231,9,2021/9/1,9,$290,"$2,610","$1,827 "
234,9,2021/9/1,8,$290,"$2,320","$1,624 "
488,9,2021/9/1,4,$324,"$1,296",$907 
490,9,2021/9/1,8,$324,"$2,592","$1,814 "
490,138,2021/9/1,6,$324,"$1,944","$1,361 "
231,138,2021/9/1,4,$300,"$1,200",$840 
488,138,2021/9/1,5,$324,"$1,620","$1,134 "
234,138,2021/9/1,5,$300,"$1,500","$1,050 "
234,290,2021/9/1,17,$300,"$5,100","$3,570 "
488,290,2021/9/1,15,$324,"$4,860","$3,402 "
490,290,2021/9/1,6,$324,"$1,944","$1,361 "
561,289,2021/9/2,22,"$9,536","$209,792","$146,854 "
573,289,2021/9/2,11,"$14,304","$157,344","$110,141 "
574,271,2021/9/2,9,"$14,304","$128,736","$90,115 "
574,270,2021/9/2,6,"$14,304","$85,824","$60,077 "
573,271,2021/9/2,5,"$14,304","$71,520","$50,064 "
562,270,2021/9/2,6,"$9,536","$57,216","$40,051 "
573,270,2021/9/2,4,"$14,304","$57,216","$40,051 "
561,271,2021/9/2,6,"$9,536","$57,216","$40,051 "
574,286,2021/9/2,4,"$14,304","$57,216","$40,051 "
561,270,2021/9/2,5,"$9,536","$47,680","$33,376 "
562,286,2021/9/2,5,"$9,536","$47,680","$33,376 "
561,286,2021/9/2,4,"$9,536","$38,144","$26,701 "
490,3,2021/9/2,9,$297,"$2,673","$1,871 "
